provincia;poblacion;direccion;numero;bis;codigo_postal;prima_total;anio_antiguedad;numero_proyecto
BARCELONA;BARCELONA;PROVENÇA;108;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;84;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;65;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;35;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;70;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;10;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;47;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;132;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;51;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;56;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;90;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;140;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;112;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;81;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;116;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;60;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;78;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;106;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;118;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;105;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;37;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;31;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;88;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;112;;8029;;;
BARCELONA;BARCELONA;PROVENÇA;73;;8029;;;
